sample_name	cluster
TCGA-DK-A3WW	3
TCGA-DK-AA77	2
TCGA-ZF-AA56	4
TCGA-FD-A3SL	4
TCGA-S5-AA26	2
TCGA-2F-A9KT	4
TCGA-XF-A8HD	3
TCGA-CU-A3QU	1
TCGA-BT-A0S7	5
TCGA-K4-A6FZ	3
TCGA-E5-A2PC	2
TCGA-DK-AA6Q	3
TCGA-XF-AAMY	4
TCGA-CU-A0YO	4
TCGA-E7-A7PW	1
TCGA-S5-A6DX	4
TCGA-GD-A76B	4
TCGA-ZF-AA4V	3
