sample_name	cluster
TCGA-C8-A26W	3
TCGA-D8-A1XM	3
TCGA-BH-A1FJ	1
TCGA-D8-A1XT	2
TCGA-BH-A0AU	5
TCGA-E2-A1B6	4
TCGA-EW-A3E8	3
TCGA-OL-A5S0	4
TCGA-D8-A1JT	1
TCGA-AC-A3YJ	1
TCGA-D8-A140	5
TCGA-BH-A18S	1
TCGA-E9-A24A	1
TCGA-XX-A89A	3
TCGA-S3-A6ZH	5
TCGA-AN-A041	5
TCGA-A2-A0T1	2
TCGA-A8-A07S	1
TCGA-AN-A0XO	1
TCGA-A8-A07L	5
TCGA-BH-A0E2	5
TCGA-BH-A0W3	1
TCGA-AO-A03T	3
TCGA-A2-A3KC	3
TCGA-AN-A0XU	4
TCGA-B6-A409	4
TCGA-C8-A1HL	2
TCGA-E9-A1N9	2
TCGA-BH-A0BL	4
TCGA-OL-A6VR	1
TCGA-C8-A26Y	2
TCGA-AQ-A04L	2
TCGA-D8-A27K	3
TCGA-AR-A24M	1
TCGA-A2-A3KD	3
TCGA-BH-A0H7	2
TCGA-D8-A1XB	1
TCGA-E2-A574	4
TCGA-E9-A1RG	1
TCGA-PL-A8LX	5
TCGA-D8-A27E	1
TCGA-D8-A1Y3	5
TCGA-A2-A0SY	3
TCGA-OL-A66N	3
TCGA-A2-A0ER	5
TCGA-E2-A1IO	3
TCGA-LL-A73Z	3
TCGA-A8-A08A	1
TCGA-BH-A0BO	3
TCGA-AR-A1AH	4
TCGA-A8-A08G	5
TCGA-B6-A0I1	4
TCGA-AR-A1AP	5
TCGA-AR-A5QQ	4
TCGA-E9-A22E	2
TCGA-BH-A203	2
TCGA-EW-A1J3	1
TCGA-BH-A28Q	1
TCGA-A2-A25F	4
TCGA-OL-A66L	3
TCGA-E9-A1R5	1
TCGA-B6-A0RV	3
TCGA-C8-A132	2
TCGA-EW-A1P6	1
TCGA-EW-A1PB	4
TCGA-A2-A0CV	3
TCGA-AO-A0J4	4
TCGA-AO-A125	1
TCGA-BH-A0HB	5
TCGA-D8-A1XY	1
TCGA-EW-A1PC	2
TCGA-BH-A0HW	5
TCGA-AC-A5XS	3
TCGA-BH-A8FY	1
TCGA-D8-A147	4
TCGA-AR-A2LE	1
TCGA-D8-A13Y	5
TCGA-E2-A1L9	1
TCGA-A7-A6VW	4
TCGA-AR-A2LN	3
TCGA-AR-A0TT	2
TCGA-E2-A155	5
TCGA-A1-A0SD	3
TCGA-E9-A1NH	1
TCGA-OL-A66O	5
TCGA-A8-A099	1
TCGA-A8-A07Z	1
TCGA-A2-A0YL	3
TCGA-AQ-A1H2	5
TCGA-D8-A1XD	5
TCGA-BH-A18R	2
TCGA-AR-A24K	1
TCGA-BH-A18J	1
TCGA-BH-A18U	2
TCGA-E2-A1IE	5
TCGA-E2-A14W	5
TCGA-BH-A0HU	1
TCGA-E2-A1LH	4
TCGA-E2-A109	5
TCGA-A7-A5ZV	4
TCGA-A2-A0T3	5
TCGA-A2-A1G0	3
TCGA-A8-A07P	5
TCGA-D8-A1JA	2
TCGA-AO-A1KP	5
TCGA-D8-A27L	3
TCGA-AN-A0XT	1
TCGA-E2-A15K	1
TCGA-EW-A1IZ	5
TCGA-A8-A0A2	5
TCGA-EW-A1PD	5
TCGA-BH-A18V	4
TCGA-A2-A0EW	3
TCGA-E2-A1IG	5
TCGA-BH-A0DV	3
TCGA-AC-A6IV	3
TCGA-Z7-A8R6	1
TCGA-AN-A0AL	4
TCGA-BH-A0EE	2
TCGA-S3-AA12	5
TCGA-AN-A0FK	1
TCGA-E2-A1LB	2
TCGA-A2-A0CU	5
TCGA-BH-A0BZ	2
TCGA-E9-A22A	2
TCGA-AO-A12F	4
TCGA-AR-A0U4	4
TCGA-OL-A66I	4
TCGA-E2-A1IH	3
TCGA-BH-A0BM	3
TCGA-A2-A04U	4
TCGA-D8-A27M	4
TCGA-E9-A245	1
TCGA-AO-A12A	3
TCGA-C8-A138	2
TCGA-A2-A0CR	3
TCGA-D8-A1XV	1
TCGA-EW-A3U0	4
TCGA-E2-A1AZ	4
TCGA-A2-A0YC	1
TCGA-LL-A5YL	1
TCGA-A1-A0SO	4
TCGA-A2-A0YD	3
TCGA-OL-A66H	1
TCGA-C8-A12N	1
TCGA-BH-A0B4	5
TCGA-B6-A1KN	2
TCGA-A2-A0EV	2
TCGA-AC-A23G	3
TCGA-AO-A0JL	4
TCGA-C8-A12Z	2
TCGA-C8-A27B	4
TCGA-GM-A3XG	3
TCGA-A2-A0EY	2
TCGA-A2-A0D3	1
TCGA-BH-A1ET	1
TCGA-A8-A09C	5
TCGA-C8-A1HF	2
TCGA-AO-A03L	5
TCGA-E9-A22G	4
TCGA-AN-A04A	2
TCGA-E9-A1RI	3
TCGA-B6-A402	4
TCGA-C8-A1HG	5
TCGA-AN-A0AJ	5
TCGA-C8-A137	2
TCGA-A2-A3XW	3
TCGA-A8-A079	5
TCGA-A2-A0EU	5
TCGA-A2-A1G6	3
TCGA-A1-A0SI	2
TCGA-BH-A1FB	3
TCGA-AR-A2LM	3
TCGA-A8-A07I	2
TCGA-BH-A0C0	2
TCGA-BH-A0H0	1
TCGA-C8-A1HM	5
TCGA-GM-A2DM	1
TCGA-JL-A3YX	1
TCGA-E2-A15I	3
TCGA-AO-A12H	5
TCGA-E9-A226	1
TCGA-A8-A09R	5
TCGA-AC-A6IW	4
TCGA-E2-A14U	3
TCGA-AO-A0J9	3
TCGA-BH-A1EY	2
TCGA-E9-A1R4	2
TCGA-V7-A7HQ	1
TCGA-D8-A27R	5
TCGA-D8-A73X	1
TCGA-A2-A0T5	1
TCGA-C8-A8HR	3
TCGA-E9-A243	4
TCGA-LD-A74U	3
TCGA-AC-A3QP	3
TCGA-BH-A0BA	3
TCGA-A7-A0CH	1
TCGA-E9-A295	5
TCGA-AC-A62V	5
TCGA-A7-A13H	3
TCGA-A8-A0AB	1
TCGA-C8-A8HQ	2
TCGA-A8-A0A6	3
TCGA-A2-A3XX	4
TCGA-AO-A0J8	1
TCGA-D8-A27N	2
TCGA-C8-A12V	4
TCGA-A8-A07U	4
TCGA-E2-A15P	3
TCGA-E2-A570	1
TCGA-BH-A0HO	1
TCGA-BH-A42U	3
TCGA-BH-A42V	3
TCGA-D8-A27P	3
TCGA-LL-A5YN	3
TCGA-LL-A7T0	5
TCGA-EW-A1OY	5
TCGA-C8-A12T	2
TCGA-BH-A1FR	1
TCGA-B6-A0IA	1
TCGA-WT-AB41	5
TCGA-E9-A5UO	5
TCGA-E2-A9RU	5
TCGA-OL-A66J	5
TCGA-A2-A25E	5
TCGA-AR-A5QN	5
TCGA-A2-A0YH	2
TCGA-5L-AAT0	3
TCGA-AR-A0U3	5
TCGA-BH-A0GY	2
TCGA-A7-A0CJ	5
TCGA-BH-A0HK	3
TCGA-AO-A0JE	2
TCGA-E2-A150	4
TCGA-PL-A8LY	3
TCGA-AC-A62X	4
TCGA-B6-A0RE	4
TCGA-A2-A25D	3
TCGA-D8-A3Z6	1
TCGA-E2-A10A	5
TCGA-E2-A1B0	2
TCGA-E9-A1N6	2
TCGA-A8-A082	5
TCGA-E9-A1NE	3
TCGA-AC-A3QQ	1
TCGA-BH-A0DZ	2
TCGA-AN-A04C	2
TCGA-BH-A0RX	4
TCGA-AO-A0J5	5
TCGA-EW-A1OV	2
TCGA-AR-A0TY	5
TCGA-BH-A0DI	3
TCGA-AR-A5QP	3
TCGA-MS-A51U	3
TCGA-A1-A0SF	3
TCGA-D8-A141	3
TCGA-AO-A0J6	4
TCGA-B6-A0IJ	4
TCGA-A1-A0SK	4
TCGA-GM-A2DB	2
TCGA-JL-A3YW	2
TCGA-A2-A0ST	4
TCGA-B6-A0X5	5
TCGA-A2-A25A	3
TCGA-A2-A0ET	5
TCGA-BH-A18H	3
TCGA-C8-A1HN	5
TCGA-C8-A26V	1
TCGA-BH-A1EN	2
TCGA-AC-A23C	2
TCGA-C8-A12Y	1
TCGA-E9-A1RB	1
TCGA-AR-A1AQ	4
TCGA-GM-A5PX	3
TCGA-A2-A0EO	3
TCGA-A8-A086	5
TCGA-AR-A1AS	1
TCGA-BH-A0DK	3
TCGA-D8-A1JH	3
TCGA-OL-A6VO	4
TCGA-A7-A0CG	3
TCGA-E2-A1IF	3
TCGA-A2-A0T7	2
TCGA-BH-A0E0	4
TCGA-A7-A0CE	4
TCGA-BH-A0B5	3
TCGA-BH-A0E6	4
TCGA-AO-A03V	3
TCGA-S3-AA0Z	4
TCGA-A2-A3XU	4
TCGA-E2-A10F	3
TCGA-AC-A2FE	3
TCGA-EW-A1P5	1
TCGA-AC-A2FK	3
TCGA-E9-A248	4
TCGA-AN-A0FJ	4
TCGA-B6-A0WX	4
TCGA-BH-A1F0	4
TCGA-EW-A1IY	3
TCGA-BH-A0HQ	1
TCGA-A8-A0A1	1
TCGA-B6-A1KF	4
TCGA-A8-A0A4	3
TCGA-E9-A229	3
TCGA-AC-A3W5	2
TCGA-E2-A1LA	5
TCGA-E2-A15H	2
TCGA-AR-A2LK	5
TCGA-A2-A0CW	2
TCGA-AO-A0JA	5
TCGA-E9-A2JT	3
TCGA-A8-A09X	2
